code,name,state,territory,country,quiz,latitude,longitude,population,national_capital,state_capital,manually_added,nicknames,db_match
mexico-63023,Paraíso,Oaxaca,,Mexico,mexico,17.9547236,-95.8763789,67,0,0,0,,
mexico-63024,Paraje Saucipres,Oaxaca,,Mexico,mexico,16.9963419,-96.7602764,67,0,0,0,,
mexico-63025,Paso Ancho,Michoacán,,Mexico,mexico,19.2844425,-100.3540211,67,0,0,0,,
mexico-63026,Paso de Mezquitic,Jalisco,,Mexico,mexico,21.233495,-102.3112014,67,0,0,0,,
mexico-63027,Paso Limón,Chiapas,,Mexico,mexico,17.0253839,-93.3613053,67,0,0,0,,
mexico-63028,Patch'En,Chiapas,,Mexico,mexico,16.8296858,-92.5358828,67,0,0,0,,
mexico-63029,Pemits,San Luis Potosí,,Mexico,mexico,21.6905919,-98.8795694,67,0,0,0,,
mexico-63030,Peña,Veracruz,,Mexico,mexico,21.2594581,-98.4530189,67,0,0,0,,
mexico-63031,Peña Blanca,Oaxaca,,Mexico,mexico,17.0451778,-97.7754686,67,0,0,0,,
mexico-63032,Piedra Agujerada,Chihuahua,,Mexico,mexico,26.7369786,-106.6271583,67,0,0,0,,
mexico-63033,Pinolillo,Veracruz,,Mexico,mexico,20.013115,-97.1197103,67,0,0,0,,
mexico-63034,Portezuelo,Durango,,Mexico,mexico,25.1021683,-107.0079931,67,0,0,0,,
mexico-63035,Potrero Blanco,Zacatecas,,Mexico,mexico,23.1364581,-103.0911111,67,0,0,0,,
mexico-63036,Potrero de los Ibarra de Arriba,Sinaloa,,Mexico,mexico,25.076395,-107.2640311,67,0,0,0,,
mexico-63037,Presa de Santa Ana,San Luis Potosí,,Mexico,mexico,24.1201606,-100.7526386,67,0,0,0,,
mexico-63038,Pueblo Nuevo,Oaxaca,,Mexico,mexico,17.9474017,-96.3695372,67,0,0,0,,
mexico-63039,Pueblo Viejo,Oaxaca,,Mexico,mexico,17.3898556,-97.8552628,67,0,0,0,,
mexico-63040,Puertecito del Megüi,Hidalgo,,Mexico,mexico,20.6130883,-99.2972947,67,0,0,0,,
mexico-63041,Puerto el Tigre,Michoacán,,Mexico,mexico,19.6301042,-101.4478086,67,0,0,0,,
mexico-63042,Quebrada del Campamento,Durango,,Mexico,mexico,23.4413889,-105.5402778,67,0,0,0,,
mexico-63043,Querutzeo,Michoacán,,Mexico,mexico,18.4751972,-100.7847331,67,0,0,0,,
mexico-63044,Rancho Agua Caliente de Peña,Chihuahua,,Mexico,mexico,26.2817353,-107.8424742,67,0,0,0,,
mexico-63045,Rancho de Rosas,Chihuahua,,Mexico,mexico,28.3694444,-106.3152778,67,0,0,0,,
mexico-63046,Rancho Salitre,Guerrero,,Mexico,mexico,17.5641653,-98.9533342,67,0,0,0,,
mexico-63047,Rancho Seco,Jalisco,,Mexico,mexico,20.7090828,-102.2731675,67,0,0,0,,
mexico-63048,Rancho Viejo,Sinaloa,,Mexico,mexico,25.9861758,-107.3992669,67,0,0,0,,
mexico-63049,Rancho Viejo,Veracruz,,Mexico,mexico,18.9938233,-97.2098272,67,0,0,0,,
mexico-63050,Rancho Viejo,Ciudad de México,,Mexico,mexico,19.25824,-99.2503197,67,0,0,0,,
mexico-63051,Redondeados,Chihuahua,,Mexico,mexico,25.8418286,-106.8048872,67,0,0,0,,
mexico-63052,Reforma Asunción Nochixtlán,Oaxaca,,Mexico,mexico,17.3690347,-97.1455486,67,0,0,0,,
mexico-63053,Rincón del Mediterraneo,Baja California,,Mexico,mexico,32.4789494,-116.7414478,67,0,0,0,,
mexico-63054,Río Minas,Oaxaca,,Mexico,mexico,16.9988808,-96.8570839,67,0,0,0,,
mexico-63055,Ruiz Cortines Revolución,Veracruz,,Mexico,mexico,17.8714853,-95.6264903,67,0,0,0,,
mexico-63056,Sabanillas,Sinaloa,,Mexico,mexico,25.69029,-107.0892158,67,0,0,0,,
mexico-63057,Sabinalito,Chiapas,,Mexico,mexico,15.5847403,-92.6474,67,0,0,0,,
mexico-63058,San Agustín Zanja Seca,Chiapas,,Mexico,mexico,16.0130833,-92.0571725,67,0,0,0,,
mexico-63059,San Antonio,Puebla,,Mexico,mexico,18.0712103,-98.15611,67,0,0,0,,
mexico-63060,San Antonio,Veracruz,,Mexico,mexico,18.3923728,-95.1915564,67,0,0,0,,
mexico-63061,San Antonio las Iguanas,Puebla,,Mexico,mexico,18.4216919,-98.5165322,67,0,0,0,,
mexico-63062,San Antonio Perales,Oaxaca,,Mexico,mexico,17.5545381,-97.2390861,67,0,0,0,,
mexico-63063,San Bartolo,Nuevo León,,Mexico,mexico,25.6947667,-99.7432331,67,0,0,0,,
mexico-63064,San Cayetano I,Chiapas,,Mexico,mexico,16.8487533,-92.9676797,67,0,0,0,,
mexico-63065,San Cristóbal Buenos Aires,Chiapas,,Mexico,mexico,16.3695497,-91.4426822,67,0,0,0,,
mexico-63066,San Francisco,Durango,,Mexico,mexico,23.9855456,-105.7706278,67,0,0,0,,
mexico-63067,San Francisco Takinukum,Chiapas,,Mexico,mexico,17.2211617,-92.3384564,67,0,0,0,,
mexico-63068,San Jorge,Durango,,Mexico,mexico,25.2079053,-106.9852631,67,0,0,0,,
mexico-63069,San José,Chiapas,,Mexico,mexico,16.6119878,-92.9932392,67,0,0,0,,
mexico-63070,San José,Jalisco,,Mexico,mexico,21.0576903,-102.5661433,67,0,0,0,,
mexico-63071,San José Chamomún,Chiapas,,Mexico,mexico,16.8536608,-91.9960808,67,0,0,0,,
mexico-63072,San José de los Pozos,Sonora,,Mexico,mexico,30.2778361,-108.5566142,67,0,0,0,,
mexico-63073,San José de Otates Sur,Guanajuato,,Mexico,mexico,21.163035,-101.4979231,67,0,0,0,,
mexico-63074,San José el Recreo,Chiapas,,Mexico,mexico,17.0261433,-92.3283175,67,0,0,0,,
mexico-63075,San José las Granadas,Chiapas,,Mexico,mexico,17.1808017,-92.7485761,67,0,0,0,,
mexico-63076,San Juan del Salto,Tamaulipas,,Mexico,mexico,24.257565,-99.30492,67,0,0,0,,
mexico-63077,San Juan Diego,Guanajuato,,Mexico,mexico,20.5519444,-101.1747222,67,0,0,0,,
mexico-63078,San Luis,Veracruz,,Mexico,mexico,17.8599439,-94.9722361,67,0,0,0,,
mexico-63079,San Martín,Oaxaca,,Mexico,mexico,15.8591614,-96.7723886,67,0,0,0,,
mexico-63080,San Miguel,Chiapas,,Mexico,mexico,15.7098536,-92.2093369,67,0,0,0,,
mexico-63081,San Miguel del Sauz,Guanajuato,,Mexico,mexico,20.6954283,-101.9476739,67,0,0,0,,
mexico-63082,San Nicolás,Durango,,Mexico,mexico,25.7487731,-103.9023553,67,0,0,0,,
mexico-63083,San Pedro,Michoacán,,Mexico,mexico,20.2003592,-101.7264544,67,0,0,0,,
mexico-63084,San Pedro de la Esperanza,Guanajuato,,Mexico,mexico,21.3753728,-100.4062494,67,0,0,0,,
mexico-63085,San Pedro de Mogotes,Guanajuato,,Mexico,mexico,20.4877219,-101.4579333,67,0,0,0,,
mexico-63086,San Rafael,Jalisco,,Mexico,mexico,21.3305556,-101.8752778,67,0,0,0,,
mexico-63087,San Rafael de los Castro,Tamaulipas,,Mexico,mexico,22.7597172,-99.0848628,67,0,0,0,,
mexico-63088,San Vicente,Jalisco,,Mexico,mexico,20.6073414,-102.6174547,67,0,0,0,,
mexico-63089,San Vicente,Tamaulipas,,Mexico,mexico,23.41052,-98.6772142,67,0,0,0,,
mexico-63090,Santa Ana,Chiapas,,Mexico,mexico,17.5696856,-93.0647872,67,0,0,0,,
mexico-63091,Santa Cruz,Michoacán,,Mexico,mexico,19.9095,-100.5605419,67,0,0,0,,
mexico-63092,Santa Margarita la Reyna,Chiapas,,Mexico,mexico,16.3977003,-91.4642486,67,0,0,0,,
mexico-63093,Santa Rita y Tecalco,Guerrero,,Mexico,mexico,17.3119458,-99.791645,67,0,0,0,,
mexico-63094,Santa Teresa,San Luis Potosí,,Mexico,mexico,24.2540944,-100.8963836,67,0,0,0,,
mexico-63095,Sauz de los García de Arriba,Zacatecas,,Mexico,mexico,22.8513947,-103.0686444,67,0,0,0,,
mexico-63096,Siktkava,Oaxaca,,Mexico,mexico,17.0194264,-97.7648861,67,0,0,0,,
mexico-63097,Soyatán,Jalisco,,Mexico,mexico,20.1324419,-104.8584614,67,0,0,0,,
mexico-63098,Tamaliagua,Jalisco,,Mexico,mexico,19.8999344,-103.5281494,67,0,0,0,,
mexico-63099,Tercera Fracción Canolal,Chiapas,,Mexico,mexico,17.0222764,-92.5142458,67,0,0,0,,
mexico-63100,Terrones,San Luis Potosí,,Mexico,mexico,22.6113989,-101.0009617,67,0,0,0,,
mexico-63101,Texali,Ciudad de México,,Mexico,mexico,19.1935931,-99.0767586,67,0,0,0,,
mexico-63102,Tierra Baja,Oaxaca,,Mexico,mexico,16.8147736,-95.4859056,67,0,0,0,,
mexico-63103,Tlachichila,Puebla,,Mexico,mexico,20.2134125,-97.9614736,67,0,0,0,,
mexico-63104,Tzalzin,Puebla,,Mexico,mexico,19.2554531,-97.1444114,67,0,0,0,,
mexico-63105,Unión Agrícola,Veracruz,,Mexico,mexico,18.6787675,-96.8223456,67,0,0,0,,
mexico-63106,Valle Plateado,México,,Mexico,mexico,19.21842,-98.7877192,67,0,0,0,,
mexico-63107,Villanueva,Tamaulipas,,Mexico,mexico,26.0102947,-97.68792,67,0,0,0,,
mexico-63108,Vista Hermosa,Guerrero,,Mexico,mexico,16.7283544,-98.9607314,67,0,0,0,,
mexico-63109,X-Hazil Primero,Quintana Roo,,Mexico,mexico,20.1707922,-87.9921675,67,0,0,0,,
mexico-63110,Yecaroma,Chihuahua,,Mexico,mexico,27.2143422,-108.6024947,67,0,0,0,,
mexico-63111,Yuu Yii,Oaxaca,,Mexico,mexico,17.006205,-97.6816083,67,0,0,0,,
mexico-63112,Zicuandí,Oaxaca,,Mexico,mexico,16.7298964,-97.5413167,67,0,0,0,,
mexico-63113,18 de Marzo,Tamaulipas,,Mexico,mexico,25.5132022,-97.8157914,66,0,0,0,,
mexico-63114,4 de Octubre,Chiapas,,Mexico,mexico,16.0712314,-93.072325,66,0,0,0,,
mexico-63115,Acahuales,Jalisco,,Mexico,mexico,20.4816667,-102.3847644,66,0,0,0,,
mexico-63116,Acaspulco,Jalisco,,Mexico,mexico,21.9442519,-103.5232786,66,0,0,0,,
mexico-63117,Agua Fría,Chiapas,,Mexico,mexico,15.2528864,-92.5205622,66,0,0,0,,
mexico-63118,Agua Fría,Guanajuato,,Mexico,mexico,21.5137186,-100.17926,66,0,0,0,,
mexico-63119,Agua Fría,Michoacán,,Mexico,mexico,19.2747486,-100.9186389,66,0,0,0,,
mexico-63120,Agua Grande,Hidalgo,,Mexico,mexico,20.9096594,-98.9075297,66,0,0,0,,
mexico-63121,Agua Zarca,Guerrero,,Mexico,mexico,17.6200036,-99.2083431,66,0,0,0,,
mexico-63122,Allende,Zacatecas,,Mexico,mexico,23.7596942,-102.3043478,66,0,0,0,,
mexico-63123,Altos de la Garrocha,Chihuahua,,Mexico,mexico,26.4659131,-106.49479,66,0,0,0,,
mexico-63124,Angandico,Michoacán,,Mexico,mexico,18.47021,-100.8928422,66,0,0,0,,
mexico-63125,Apompal del Deslinde,Veracruz,,Mexico,mexico,17.7778847,-95.4169469,66,0,0,0,,
mexico-63126,Arroyo del Toro,Michoacán,,Mexico,mexico,19.4421953,-100.8456158,66,0,0,0,,
mexico-63127,Atalpa Grande,Veracruz,,Mexico,mexico,19.667815,-97.0294517,66,0,0,0,,
mexico-63128,Atzompa,Morelos,,Mexico,mexico,18.7759006,-99.3541736,66,0,0,0,,
mexico-63129,Barranca de López,Michoacán,,Mexico,mexico,18.2939314,-103.0110156,66,0,0,0,,
mexico-63130,Barrio Juquilita,Oaxaca,,Mexico,mexico,17.0927761,-96.0712672,66,0,0,0,,
mexico-63131,Bojoncito,Chiapas,,Mexico,mexico,15.147905,-92.2550392,66,0,0,0,,
mexico-63132,Bololchojón,Chiapas,,Mexico,mexico,16.9608289,-92.5862086,66,0,0,0,,
mexico-63133,Boquerón,Oaxaca,,Mexico,mexico,17.7273756,-97.1466219,66,0,0,0,,
mexico-63134,Calle Wiebe,Chihuahua,,Mexico,mexico,28.4944528,-106.9202972,66,0,0,0,,
mexico-63135,Campo 14B,Chihuahua,,Mexico,mexico,28.6519236,-106.8223511,66,0,0,0,,
mexico-63136,Campo Santa Rosa,Morelos,,Mexico,mexico,18.8340356,-98.9774361,66,0,0,0,,
mexico-63137,Cañón de Agua Fría,San Luis Potosí,,Mexico,mexico,21.8756414,-100.7026114,66,0,0,0,,
mexico-63138,Capomones,Sinaloa,,Mexico,mexico,25.4007622,-108.1330269,66,0,0,0,,
mexico-63139,Carrillo Puerto Norte,Chiapas,,Mexico,mexico,15.0201742,-92.1982892,66,0,0,0,,
mexico-63140,Carrizalejo,Sinaloa,,Mexico,mexico,25.7678756,-107.7778342,66,0,0,0,,
mexico-63141,Cazahuatla,Morelos,,Mexico,mexico,18.9775519,-99.1249211,66,0,0,0,,
mexico-63142,Centro Usumacinta,Tabasco,,Mexico,mexico,17.7745831,-91.5321467,66,0,0,0,,
mexico-63143,Changungal,Guerrero,,Mexico,mexico,18.0438589,-101.9235042,66,0,0,0,,
mexico-63144,Chiquinch'En los Tulipanes,Chiapas,,Mexico,mexico,16.9745081,-92.7197714,66,0,0,0,,
mexico-63145,Cinco de Mayo,Durango,,Mexico,mexico,25.7720275,-104.2896608,66,0,0,0,,
mexico-63146,Colinas de Mazatepec,Morelos,,Mexico,mexico,18.7358419,-99.3708336,66,0,0,0,,
mexico-63147,Colonia Agua Fría,Morelos,,Mexico,mexico,18.8697044,-99.1660411,66,0,0,0,,
mexico-63148,Colonia Chema Martínez,Oaxaca,,Mexico,mexico,18.5959247,-96.6557983,66,0,0,0,,
mexico-63149,Colonia Chijolito,Veracruz,,Mexico,mexico,22.2797608,-98.3052711,66,0,0,0,,
mexico-63150,Colonia Franco,Chihuahua,,Mexico,mexico,27.4664581,-105.8019917,66,0,0,0,,
mexico-63151,Colonia los Pinos,Guerrero,,Mexico,mexico,17.4741078,-98.9854053,66,0,0,0,,
mexico-63152,Colonia Progreso,Guerrero,,Mexico,mexico,17.1654819,-100.5698031,66,0,0,0,,
mexico-63153,Colonia Proviva,Veracruz,,Mexico,mexico,18.4154417,-95.2194883,66,0,0,0,,
mexico-63154,Colonia Tierras Prietas,Guerrero,,Mexico,mexico,17.5971942,-99.5129228,66,0,0,0,,
mexico-63155,Colonia Trinidad,Guerrero,,Mexico,mexico,17.2881208,-98.5214883,66,0,0,0,,
mexico-63156,Colonia Zapoteca,Oaxaca,,Mexico,mexico,16.4309033,-95.0399775,66,0,0,0,,
mexico-63157,Comalcoáhuitl,Veracruz,,Mexico,mexico,18.9522092,-96.5933436,66,0,0,0,,
mexico-63158,Complejo Educacional Bautista Gran Visión,Chihuahua,,Mexico,mexico,27.8523486,-107.5970414,66,0,0,0,,
mexico-63159,Corral del Barro,México,,Mexico,mexico,19.0007928,-100.2876608,66,0,0,0,,
mexico-63160,Corralo,Michoacán,,Mexico,mexico,19.4777072,-101.3226867,66,0,0,0,,
mexico-63161,Ejido Peña Blanca,Puebla,,Mexico,mexico,20.39002,-98.0244367,66,0,0,0,,
mexico-63162,Ejido Ruiz Cortínez,Baja California,,Mexico,mexico,31.91454,-116.5389364,66,0,0,0,,
mexico-63163,El Ahorcado,Hidalgo,,Mexico,mexico,20.4946217,-99.4795542,66,0,0,0,,
mexico-63164,El Añil,Oaxaca,,Mexico,mexico,16.3495756,-97.7563728,66,0,0,0,,
mexico-63165,El Arenal,Guerrero,,Mexico,mexico,16.701785,-99.20991,66,0,0,0,,
mexico-63166,El Arpa,Querétaro,,Mexico,mexico,21.2619461,-99.6160403,66,0,0,0,,
mexico-63167,El Astillero,Zacatecas,,Mexico,mexico,22.7249533,-103.6320314,66,0,0,0,,
mexico-63168,El Azufre,Oaxaca,,Mexico,mexico,18.0953925,-96.1771756,66,0,0,0,,
mexico-63169,El Bajío,Jalisco,,Mexico,mexico,20.5039669,-102.3264047,66,0,0,0,,
mexico-63170,El Barco,Hidalgo,,Mexico,mexico,21.1631706,-98.7997931,66,0,0,0,,
