name,state,country,population,latitude,longitude,percentageOfSessions
Ichaca,Jujuy,Argentina,16,-22.89277879,-66.82538101,
Santa Cecilia,Salta,Argentina,16,-24.6880116,-63.98274035,
El Estanque,Salta,Argentina,16,-24.92539174,-65.02645744,
Peñas Blancas,Salta,Argentina,16,-25.29531229,-65.28873464,
El Guayacán,Salta,Argentina,16,-25.59947984,-65.59597066,
Las Juntas,Salta,Argentina,16,-25.31461345,-64.85734737,
La Jojoba,Salta,Argentina,16,-23.77050425,-63.68708409,
La Fortuna Este,Santiago del Estero,Argentina,16,-26.12678367,-63.1414647,
El Yunchancito,Santiago del Estero,Argentina,16,-26.11946731,-63.00100246,
Santa María,Santiago del Estero,Argentina,16,-27.63165136,-63.72175563,
Colonia Josefina,Santiago del Estero,Argentina,16,-27.98370082,-62.2332377,
San Antonio,Santiago del Estero,Argentina,16,-27.6289247,-62.89691972,
Huchu Payana,Santiago del Estero,Argentina,16,-27.67172444,-61.94619499,
Cañada de Tala Pozo,Santiago del Estero,Argentina,16,-27.39584776,-64.86690575,
Vilca Pozo,Tucumán,Argentina,16,-27.19346481,-65.1981416,
Chañar Solo,Tucumán,Argentina,16,-26.30982758,-65.95703001,
Salas,Tucumán,Argentina,16,-26.57331902,-65.83386021,
Aliso Morado,Tucumán,Argentina,16,-26.6189464,-65.55919923,
El Arenal,Chaco,Argentina,16,-26.59428602,-61.46274959,
Santa Rosa,Chaco,Argentina,16,-25.40137141,-62.31484251,
Santa Teresa de Carballo,Chaco,Argentina,16,-25.58632179,-63.19606209,
Colonia El Mirasol,Chaco,Argentina,16,-26.84828526,-58.58149381,
Las Víboras,Chaco,Argentina,16,-27.64454309,-61.68030667,
Tañigo,Chaco,Argentina,16,-27.50156379,-61.41865466,
La Cangayé,Chaco,Argentina,16,-25.58029569,-60.59115755,
La Entrada,Chaco,Argentina,16,-24.6773433,-61.95655488,
Las Maravillas,Chaco,Argentina,16,-25.86758799,-60.39683305,
Lote 11,Chaco,Argentina,16,-27.95280848,-60.64888596,
Campo Cantón,Chaco,Argentina,16,-27.06359112,-60.95245597,
La Vicuña,Chaco,Argentina,16,-27.97706567,-59.97681795,
Los Claveles,Formosa,Argentina,16,-25.09843549,-60.3523218,
Pago Largo,Corrientes,Argentina,16,-29.93468572,-58.28028194,
La Flecha,Corrientes,Argentina,16,-27.69635113,-57.92680812,
Timboy,Corrientes,Argentina,16,-27.94835051,-57.98883918,
San Gabriel,Corrientes,Argentina,16,-28.9666088,-57.19535356,
Malezal,Corrientes,Argentina,16,-29.97389462,-58.81155949,
Pampita,Mendoza,Argentina,16,-33.43221268,-67.27306637,
Los Toldos,Mendoza,Argentina,16,-35.2913183,-68.23513266,
Rodeo de Cadenas,San Luis,Argentina,16,-32.70165026,-66.18986326,
Lomas Blancas,San Luis,Argentina,16,-32.75445355,-66.76630184,
Pedernera,San Luis,Argentina,16,-33.78388014,-65.28462783,
Cramer,San Luis,Argentina,16,-33.69730922,-65.36000171,
Bañado de Cautana,San Luis,Argentina,16,-32.20901378,-65.50536332,
Los Barreales,Neuquén,Argentina,16,-38.51006546,-68.96312963,
Puerto Arturo,Neuquén,Argentina,16,-40.01726408,-71.37116243,
Quilanlahue,Neuquén,Argentina,16,-40.1121632,-71.52763418,
Bajada de Carrizo,Neuquén,Argentina,16,-38.05473735,-70.21345466,
Vilu Mallín,Neuquén,Argentina,16,-37.45543932,-70.76049276,
El Portón,Neuquén,Argentina,16,-37.15481744,-69.64961749,
Villa Tenis Club Neuquén,Neuquén,Argentina,16,-38.58913545,-68.47535373,
Cubanea,Río Negro,Argentina,16,-40.61735665,-63.55681068,
Cerro Perito Moreno,Río Negro,Argentina,16,-41.79014388,-71.56410965,
Mina Sierra Grande,Río Negro,Argentina,16,-41.67296505,-65.3690157,
Punta Pardelas,Chubut,Argentina,16,-42.61783432,-64.26056974,
Lago Cholila,Chubut,Argentina,16,-42.46867436,-71.59581729,
Bajada del Diablo,Chubut,Argentina,16,-42.8845531,-67.45908745,
Campo El Arroyo,Chubut,Argentina,16,-43.4579385,-67.86629228,
Mallín Angosto,Chubut,Argentina,16,-44.56590426,-69.16663872,
Chacras de Telsen,Chubut,Argentina,16,-42.33499257,-67.03492977,
Punta Bandera,Santa Cruz,Argentina,16,-50.31347444,-72.79236403,
Río Mitre,Santa Cruz,Argentina,16,-50.39860988,-72.73204216,
Avestruz,Buenos Aires,Argentina,15,-37.6598302,-63.35527161,
Cañada Mariano,Buenos Aires,Argentina,15,-37.67243246,-63.19681569,
Álzaga,Buenos Aires,Argentina,15,-37.85976983,-59.97085519,
La Criolla,Buenos Aires,Argentina,15,-34.9915152,-60.72761769,
Los Álamos,Buenos Aires,Argentina,15,-35.28847129,-62.41392221,
Laguna Altos Verdes,Buenos Aires,Argentina,15,-36.12790846,-57.9987198,
Campo Alvear,Buenos Aires,Argentina,15,-34.33967574,-61.37477153,
Calle Angosta,Buenos Aires,Argentina,15,-35.8351918,-58.47846925,
La Graciela,Buenos Aires,Argentina,15,-36.0709598,-59.3287784,
El Morito,Buenos Aires,Argentina,15,-35.06237372,-61.5558195,
La Providencia,Buenos Aires,Argentina,15,-37.00033586,-60.18838369,
Colonia La Delfina,Buenos Aires,Argentina,15,-39.63943309,-62.80614368,
Abel,Buenos Aires,Argentina,15,-35.61726092,-62.00437206,
La Tigra,Buenos Aires,Argentina,15,-37.70458932,-62.43520009,
Club de Pesca Pigüé,Buenos Aires,Argentina,15,-38.03878596,-62.52027241,
Colonia Moreno,Buenos Aires,Argentina,15,-36.5253689,-62.96710513,
Cañada El Durazno,Córdoba,Argentina,15,-32.1033245,-64.60938756,
Sol de Mayo,Córdoba,Argentina,15,-31.98921254,-64.72943966,
Villa Tronquils,Córdoba,Argentina,15,-32.40958612,-64.55001238,
Cachiyuyo,Córdoba,Argentina,15,-30.54347618,-65.28645047,
Los Morteritos,Córdoba,Argentina,15,-31.11625264,-65.01257082,
Manantiales,Córdoba,Argentina,15,-33.53574003,-63.31685922,
Colonia Marcos Juárez,Córdoba,Argentina,15,-32.91225608,-62.06706171,
La Bismutina,Córdoba,Argentina,15,-31.15300806,-65.25464404,
La Guanaca,Córdoba,Argentina,15,-31.4974447,-65.65761355,
Puesto Ramallo,Córdoba,Argentina,15,-31.1213037,-64.54939601,
Colonia Nueva Sampacho,Córdoba,Argentina,15,-33.27618974,-64.6872049,
14 de Mayo,Córdoba,Argentina,15,-29.79042997,-63.18670751,
Luján,Córdoba,Argentina,15,-31.46493959,-65.00558788,
Cañada de Jume,Córdoba,Argentina,15,-30.95656518,-63.76838965,
Las Barrancas,Córdoba,Argentina,15,-30.88593938,-64.38903993,
Inti Huasi,Córdoba,Argentina,15,-30.41344809,-64.22100832,
Santa Juana,Santa Fe,Argentina,15,-34.01218002,-61.37320736,
Kilómetro 312,Santa Fe,Argentina,15,-29.45313202,-61.70721992,
Colonia Wavelberg,Santa Fe,Argentina,15,-30.64770088,-61.42993873,
Campo Baroni,Santa Fe,Argentina,15,-29.93001801,-60.13293478,
Paso Frontera,Entre Ríos,Argentina,15,-30.27355506,-58.24098484,
Colonia Buena Vista,Entre Ríos,Argentina,15,-30.8525565,-59.50444273,
Riacho El Brasilero,Entre Ríos,Argentina,15,-33.10504549,-60.47600264,
Los Hornos,La Pampa,Argentina,15,-35.63145749,-64.4434302,
La Lancha,La Rioja,Argentina,15,-29.20174607,-66.80527311,
Ismiango,La Rioja,Argentina,15,-29.02386344,-66.89209247,
Las Ventanitas,La Rioja,Argentina,15,-31.69759791,-65.77994108,
Siempre Verde,La Rioja,Argentina,15,-31.66234359,-66.20307224,
El Durazno,La Rioja,Argentina,15,-28.41537303,-68.02347216,
Río de las Cuevas,Catamarca,Argentina,15,-27.08709242,-66.64700438,
El Desmonte,Catamarca,Argentina,15,-28.27479419,-65.44653828,
Mesada de las Colmenas,Jujuy,Argentina,15,-23.69964591,-64.86698592,
Mina Bélgica,Jujuy,Argentina,15,-22.36937731,-65.61379092,
Santa Rita,Salta,Argentina,15,-24.65665248,-64.96762278,
Morales,Salta,Argentina,15,-25.72738251,-65.69752783,
Cauchari,Salta,Argentina,15,-24.09730215,-66.78918425,
Los Ranchitos,Salta,Argentina,15,-23.43532654,-62.94536105,
Cachiñal,Salta,Argentina,15,-24.27455573,-66.03439598,
Los Sauces,Salta,Argentina,15,-25.78323438,-65.96989597,
Kelloticar,Salta,Argentina,15,-22.52006054,-65.11546084,
Doña Lorenza,Santiago del Estero,Argentina,15,-29.10215192,-62.57269247,
Santa Rosa Sur,Santiago del Estero,Argentina,15,-26.15415057,-63.06974249,
El Corrido,Santiago del Estero,Argentina,15,-26.19972913,-62.99814921,
Lote 115,Santiago del Estero,Argentina,15,-27.63674345,-62.57681145,
La Tala Grande,Tucumán,Argentina,15,-27.72548147,-65.53337779,
Monte Redondo,Tucumán,Argentina,15,-27.45814838,-65.57663522,
Alto de las Lechuzas,Tucumán,Argentina,15,-27.40802506,-65.25235095,
El Corral,Tucumán,Argentina,15,-26.51488583,-65.52709399,
Campo Gentilini,Misiones,Argentina,15,-27.79130474,-55.71574032,
Mesa Redonda,Misiones,Argentina,15,-27.08552378,-53.98000936,
Boroloré,Misiones,Argentina,15,-27.84782151,-55.04309037,
Paduán,Misiones,Argentina,15,-26.60547595,-53.91622589,
El Cañon,Chaco,Argentina,15,-25.49115937,-62.78793831,
El Indio,Chaco,Argentina,15,-25.62950334,-62.53849645,
El Lebretón,Chaco,Argentina,15,-25.61573542,-62.88145706,
Lote 9 Pampa Grande,Chaco,Argentina,15,-26.65921984,-61.23305633,
Santa Rita,Chaco,Argentina,15,-24.89816577,-62.49539116,
El 14,Chaco,Argentina,15,-26.88980986,-58.72624751,
El Cuadrado Oeste,Chaco,Argentina,15,-27.31320861,-61.70882553,
Las Delicias,Chaco,Argentina,15,-25.92305548,-60.94979043,
Los Pereyras,Chaco,Argentina,15,-25.47551446,-61.17668625,
Colonia Oeste,Chaco,Argentina,15,-26.44685171,-59.42848815,
Las Golondrinas Norte,Chaco,Argentina,15,-27.55871211,-60.95877434,
Colonia Uriburu,Formosa,Argentina,15,-26.27412235,-58.23563133,
Colonia El Zapallito,Formosa,Argentina,15,-26.11342386,-59.33684517,
Laguna Medina,Corrientes,Argentina,15,-28.54546706,-57.75086542,
Santillán,Corrientes,Argentina,15,-29.46540212,-58.97961066,
Paso de la Barca,Corrientes,Argentina,15,-30.10502659,-57.61923791,
Colonia Juan Ramón Vidal,Corrientes,Argentina,15,-28.86517581,-58.8209001,
Pachaco,San Juan,Argentina,15,-31.29708161,-69.08822565,
Laguna La Niña Encantada,Mendoza,Argentina,15,-35.16058711,-69.8678852,
Río Barrancas,Mendoza,Argentina,15,-36.81030775,-69.86364163,
San Isidro,Mendoza,Argentina,15,-33.50785317,-68.82475825,
Arístides Villanueva,Mendoza,Argentina,15,-34.22583171,-67.91070111,
Balde de los Torres,San Luis,Argentina,15,-32.02577876,-66.10120539,
Alto Tavira,San Luis,Argentina,15,-32.41529447,-66.55590257,
Balde de Puertas,San Luis,Argentina,15,-32.43179993,-66.21885452,
Bajo del Durazno,San Luis,Argentina,15,-32.58071368,-66.43468956,
Los Membrillos,San Luis,Argentina,15,-32.99538239,-65.81309827,
Loma Alta,San Luis,Argentina,15,-32.96046339,-65.95470598,
La Arenilla,San Luis,Argentina,15,-32.93200444,-66.05864099,
El Charco,San Luis,Argentina,15,-33.57586746,-66.16013802,
La Seña,San Luis,Argentina,15,-33.87057052,-66.28927311,
Las Horquetas,San Luis,Argentina,15,-34.08582891,-66.70269204,
Valle Hermoso,Tierra del Fuego,Argentina,15,-54.71518108,-68.04561874,
Dique Portezuelo Grande,Neuquén,Argentina,15,-38.45577584,-68.93568664,
La Angostura de Mari Menuco,Neuquén,Argentina,15,-38.58154774,-68.69094333,
Lago Espejo,Neuquén,Argentina,15,-40.6913352,-71.69645779,
Casa de Piedra,Río Negro,Argentina,15,-41.17334176,-70.43178233,
Campana Mahuida,Río Negro,Argentina,15,-41.57760377,-66.46974599,
Arroyo Verde,Río Negro,Argentina,15,-41.92537178,-66.19511921,
El Mallín de Currumil,Chubut,Argentina,15,-42.5465353,-69.74722927,
Cerro Dragón,Chubut,Argentina,15,-45.7481185,-68.28997875,
La Payanca,Chubut,Argentina,15,-43.2793661,-69.93130968,
El Triana,Chubut,Argentina,15,-45.572582,-71.69856008,
Valle Hermoso,Chubut,Argentina,15,-45.74950545,-68.49800207,
Lago Número 3,Chubut,Argentina,15,-44.25447703,-71.58527672,
Rincón Grande,Santa Cruz,Argentina,15,-50.29107395,-70.15997205,
Paso Río Jeinemeni,Santa Cruz,Argentina,15,-46.586821,-71.66646633,
Colonia Leven,Buenos Aires,Argentina,14,-37.30889437,-63.33689539,
Mauleón,Buenos Aires,Argentina,14,-37.72511303,-60.55186457,
Usina Vieja,Buenos Aires,Argentina,14,-38.73503139,-60.57435615,
Paraje Don Alfredo,Buenos Aires,Argentina,14,-38.37560033,-61.65515326,
La Rinconada,Buenos Aires,Argentina,14,-35.73937127,-58.00852429,
Funke,Buenos Aires,Argentina,14,-35.46445695,-58.97727119,
Gerente Cilley,Buenos Aires,Argentina,14,-35.48666257,-60.50023937,
Defferrari,Buenos Aires,Argentina,14,-38.30185211,-59.38688967,
